Unnamed: 0,geo,time,Search_impression,Display_impression,Video_impression,DemandGen_impression,Search_spend,Display_spend,Video_spend,DemandGen_spend,Conversions,Population,Revenue_Per_Conversion
5032,Wisconsin,2024-12-30,589,135,"2,652",172,$184.04 ,$0.07 ,$21.20 ,$4.29 ,0,5893718,$0 
5033,Wisconsin,2025-01-06,491,306,"2,599",935,$115.36 ,$0.60 ,$14.91 ,$2.88 ,2,5893718,"$1,176 "
5034,Wisconsin,2025-01-13,"1,094",594,"3,646",555,$431.21 ,$6.82 ,$17.56 ,$8.71 ,5,5893718,"$2,940 "
5035,Wisconsin,2025-01-20,"1,224",357,"2,615",611,$480.23 ,$0.95 ,$17.32 ,$12.64 ,5,5893718,"$2,940 "
5036,Wisconsin,2025-01-27,"1,306",266,"1,645","1,054",$565.45 ,$14.25 ,$8.53 ,$11.47 ,5,5893718,"$2,940 "
5037,Wisconsin,2025-02-03,953,77,581,934,$340.60 ,$0.00 ,$7.08 ,$7.02 ,3,5893718,"$1,764 "
5038,Wisconsin,2025-02-10,962,49,367,192,$390.68 ,$0.00 ,$7.90 ,$5.94 ,3,5893718,"$1,764 "
5039,Wisconsin,2025-02-17,759,21,352,224,$341.94 ,$3.10 ,$5.30 ,$6.05 ,3,5893718,"$1,764 "
5059,Wyoming,2024-02-05,104,12,517,25,$36.19 ,$0.00 ,$4.57 ,$0.30 ,1,577719,$588 
5060,Wyoming,2024-02-12,96,13,384,71,$56.34 ,$0.00 ,$3.80 ,$1.32 ,1,577719,$588 
5061,Wyoming,2024-02-19,71,215,487,65,$24.81 ,$0.24 ,$3.65 ,$0.45 ,1,577719,$588 
5062,Wyoming,2024-02-26,41,90,179,18,$15.59 ,$0.53 ,$2.06 ,$0.04 ,1,577719,$588 
5063,Wyoming,2024-03-04,41,245,303,38,$16.20 ,$0.00 ,$1.64 ,$0.34 ,0,577719,$0 
5064,Wyoming,2024-03-11,72,169,337,63,$26.71 ,$0.42 ,$3.26 ,$0.15 ,0,577719,$0 
5065,Wyoming,2024-03-18,69,101,298,12,$24.92 ,$3.83 ,$2.52 ,$0.01 ,0,577719,$0 
5085,Wyoming,2024-08-12,107,137,86,4,$33.35 ,$0.00 ,$1.27 ,$0.01 ,0,577719,$0 
5086,Wyoming,2024-08-19,112,15,95,16,$51.01 ,$0.00 ,$1.01 ,$0.20 ,0,577719,$0 
5087,Wyoming,2024-08-26,105,15,70,72,$44.62 ,$0.00 ,$0.83 ,$0.24 ,0,577719,$0 
5088,Wyoming,2024-09-02,95,41,102,13,$44.85 ,$0.00 ,$1.15 ,$0.22 ,0,577719,$0 
5089,Wyoming,2024-09-09,84,59,109,19,$48.00 ,$3.31 ,$1.24 ,$0.16 ,0,577719,$0 
5090,Wyoming,2024-09-16,75,303,96,8,$24.40 ,$4.04 ,$1.64 ,$0.07 ,0,577719,$0 
5091,Wyoming,2024-09-23,84,451,74,12,$51.97 ,$1.07 ,$1.07 ,$0.08 ,1,577719,$588 
5092,Wyoming,2024-09-30,75,595,88,15,$18.79 ,$0.00 ,$1.13 ,$0.15 ,0,577719,$0 
5093,Wyoming,2024-10-07,67,35,58,2,$53.88 ,$3.06 ,$0.60 ,$0.00 ,0,577719,$0 
5094,Wyoming,2024-10-14,73,38,68,10,$19.98 ,$1.75 ,$0.53 ,$0.08 ,0,577719,$0 
5095,Wyoming,2024-10-21,71,2,318,8,$26.02 ,$0.00 ,$0.68 ,$0.01 ,0,577719,$0 
5096,Wyoming,2024-10-28,52,16,40,13,$17.23 ,$0.00 ,$0.81 ,$0.06 ,0,577719,$0 
5097,Wyoming,2024-11-04,91,141,49,17,$51.21 ,$0.00 ,$2.11 ,$3.54 ,0,577719,$0 
5098,Wyoming,2024-11-11,138,614,60,16,$63.34 ,$3.21 ,$1.75 ,$0.30 ,1,577719,$588 
5099,Wyoming,2024-11-18,113,284,444,10,$61.50 ,$10.98 ,$1.70 ,$0.02 ,0,577719,$0 
5100,Wyoming,2024-11-25,90,45,213,7,$36.31 ,$0.00 ,$1.06 ,$0.00 ,0,577719,$0 
5101,Wyoming,2024-12-02,87,109,146,26,$27.96 ,$0.24 ,$1.08 ,$0.03 ,0,577719,$0 
5102,Wyoming,2024-12-09,77,78,167,20,$46.35 ,$6.88 ,$0.80 ,$0.02 ,3,577719,"$1,764 "
5103,Wyoming,2024-12-16,83,77,109,12,$18.40 ,$1.27 ,$1.35 ,$0.70 ,0,577719,$0 
5104,Wyoming,2024-12-23,108,11,142,7,$45.40 ,$0.00 ,$1.30 ,$0.19 ,1,577719,$588 
5105,Wyoming,2024-12-30,79,34,185,30,$11.00 ,$0.04 ,$0.89 ,$0.04 ,0,577719,$0 
5106,Wyoming,2025-01-06,52,57,208,107,$53.46 ,$0.07 ,$1.02 ,$0.43 ,0,577719,$0 
5107,Wyoming,2025-01-13,106,58,271,72,$10.60 ,$0.08 ,$1.30 ,$1.47 ,0,577719,$0 
5108,Wyoming,2025-01-20,147,66,174,64,$68.34 ,$0.10 ,$0.89 ,$1.00 ,0,577719,$0 
5109,Wyoming,2025-01-27,153,29,105,113,$34.17 ,$0.01 ,$1.09 ,$0.95 ,1,577719,$588 
5110,Wyoming,2025-02-03,131,10,49,102,$74.55 ,$0.00 ,$0.72 ,$2.02 ,3,577719,"$1,764 "
5111,Wyoming,2025-02-10,104,9,52,25,$33.30 ,$2.21 ,$1.06 ,$0.74 ,0,577719,$0 
5112,Wyoming,2025-02-17,85,4,27,21,$17.30 ,$0.00 ,$0.50 ,$0.30 ,0,577719,$0 
